"Date","Région","Plage de puissance injection","Filière de production","Nombre points injection"
"2025-03-04","OCCITANIE","P2 : ]3 - 9] kW","F0 : Total toutes filières",75560
"2025-03-04","OCCITANIE","P6 : ]1000 - 12000] kW","F3 : Hydraulique",127
"2025-03-04","OCCITANIE","P3 : ]9 - 100] kW","F6 : Autres",1
"2025-03-04","OCCITANIE","P5 : ]250 - 1000] kW","F4 : Eolien",2
"2025-03-04","OCCITANIE","P1 : ]0 - 3] kW","F1 : Thermique non renouvelable",0
"2025-03-04","OCCITANIE","P4 : ]100 - 250] kW","F2 : Bioénergies",10
"2025-03-04","OCCITANIE","P6 : ]1000 - 12000] kW","F2 : Bioénergies",14
"2025-03-04","OCCITANIE","P2 : ]3 - 9] kW","F4 : Eolien",12
"2025-03-04","OCCITANIE","P1 : ]0 - 3] kW","F6 : Autres",0
"2025-03-04","OCCITANIE","P3 : ]9 - 100] kW","F1 : Thermique non renouvelable",1
"2025-03-04","OCCITANIE","P7 : > 12000 kW","F2 : Bioénergies",1
"2025-03-04","OCCITANIE","P3 : ]9 - 100] kW","F2 : Bioénergies",11
"2025-03-04","OCCITANIE","P2 : ]3 - 9] kW","F1 : Thermique non renouvelable",0
"2025-03-04","OCCITANIE","P7 : > 12000 kW","F4 : Eolien",16
"2025-03-04","OCCITANIE","P2 : ]3 - 9] kW","F5 : Solaire",75545
"2025-03-04","OCCITANIE","P4 : ]100 - 250] kW","F6 : Autres",1
"2025-03-04","OCCITANIE","P3 : ]9 - 100] kW","F4 : Eolien",6
"2025-03-04","OCCITANIE","P6 : ]1000 - 12000] kW","F4 : Eolien",131
"2025-03-04","OCCITANIE","P5 : ]250 - 1000] kW","F5 : Solaire",287
"2025-03-04","OCCITANIE","P2 : ]3 - 9] kW","F2 : Bioénergies",0
"2025-03-04","OCCITANIE","P4 : ]100 - 250] kW","F5 : Solaire",4020
"2025-03-04","OCCITANIE","P0 : Total toutes puissances","F1 : Thermique non renouvelable",50
"2025-03-04","OCCITANIE","P1 : ]0 - 3] kW","F2 : Bioénergies",0
"2025-03-04","OCCITANIE","P5 : ]250 - 1000] kW","F0 : Total toutes filières",620
"2025-03-04","OCCITANIE","P6 : ]1000 - 12000] kW","F5 : Solaire",462
"2025-03-04","OCCITANIE","P1 : ]0 - 3] kW","F4 : Eolien",8
"2025-03-04","OCCITANIE","P5 : ]250 - 1000] kW","F1 : Thermique non renouvelable",4
"2025-03-04","OCCITANIE","P5 : ]250 - 1000] kW","F3 : Hydraulique",310
"2025-03-04","OCCITANIE","P2 : ]3 - 9] kW","F3 : Hydraulique",2
"2025-03-04","OCCITANIE","P0 : Total toutes puissances","F5 : Solaire",185125
"2025-03-04","OCCITANIE","P3 : ]9 - 100] kW","F3 : Hydraulique",76
"2025-03-04","OCCITANIE","P1 : ]0 - 3] kW","F5 : Solaire",91280
"2025-03-04","OCCITANIE","P4 : ]100 - 250] kW","F3 : Hydraulique",133
"2025-03-04","OCCITANIE","P1 : ]0 - 3] kW","F0 : Total toutes filières",91289
"2025-03-04","OCCITANIE","P5 : ]250 - 1000] kW","F6 : Autres",3
"2025-03-04","OCCITANIE","P4 : ]100 - 250] kW","F0 : Total toutes filières",4166
"2025-03-04","OCCITANIE","P4 : ]100 - 250] kW","F4 : Eolien",0
"2025-03-04","OCCITANIE","P6 : ]1000 - 12000] kW","F0 : Total toutes filières",802
"2025-03-04","OCCITANIE","P7 : > 12000 kW","F1 : Thermique non renouvelable",0
"2025-03-04","OCCITANIE","P7 : > 12000 kW","F0 : Total toutes filières",27
"2025-03-04","OCCITANIE","P6 : ]1000 - 12000] kW","F6 : Autres",26
"2025-03-04","OCCITANIE","P0 : Total toutes puissances","F3 : Hydraulique",649
"2025-03-04","OCCITANIE","P0 : Total toutes puissances","F2 : Bioénergies",50
"2025-03-04","OCCITANIE","P0 : Total toutes puissances","F0 : Total toutes filières",186082
"2025-03-04","OCCITANIE","P4 : ]100 - 250] kW","F1 : Thermique non renouvelable",2
"2025-03-04","OCCITANIE","P3 : ]9 - 100] kW","F5 : Solaire",13502
"2025-03-03","OCCITANIE","P6 : ]1000 - 12000] kW","F5 : Solaire",461
"2025-03-03","OCCITANIE","P1 : ]0 - 3] kW","F5 : Solaire",91250
"2025-03-03","OCCITANIE","P7 : > 12000 kW","F4 : Eolien",15
"2025-03-03","OCCITANIE","P4 : ]100 - 250] kW","F3 : Hydraulique",133
"2025-03-03","OCCITANIE","P6 : ]1000 - 12000] kW","F2 : Bioénergies",14
"2025-03-03","OCCITANIE","P0 : Total toutes puissances","F3 : Hydraulique",649
"2025-03-03","OCCITANIE","P2 : ]3 - 9] kW","F1 : Thermique non renouvelable",0
"2025-03-03","OCCITANIE","P1 : ]0 - 3] kW","F2 : Bioénergies",0
"2025-03-03","OCCITANIE","P4 : ]100 - 250] kW","F2 : Bioénergies",10
"2025-03-03","OCCITANIE","P6 : ]1000 - 12000] kW","F1 : Thermique non renouvelable",42
"2025-03-03","OCCITANIE","P7 : > 12000 kW","F6 : Autres",1
"2025-03-03","OCCITANIE","P5 : ]250 - 1000] kW","F4 : Eolien",2
"2025-03-03","OCCITANIE","P0 : Total toutes puissances","F4 : Eolien",175
"2025-03-03","OCCITANIE","P4 : ]100 - 250] kW","F5 : Solaire",4014
"2025-03-03","OCCITANIE","P6 : ]1000 - 12000] kW","F0 : Total toutes filières",802
"2025-03-03","OCCITANIE","P7 : > 12000 kW","F1 : Thermique non renouvelable",0
"2025-03-03","OCCITANIE","P3 : ]9 - 100] kW","F2 : Bioénergies",11
"2025-03-03","OCCITANIE","P0 : Total toutes puissances","F1 : Thermique non renouvelable",50
"2025-03-03","OCCITANIE","P1 : ]0 - 3] kW","F6 : Autres",0
"2025-03-03","OCCITANIE","P1 : ]0 - 3] kW","F1 : Thermique non renouvelable",0
"2025-03-03","OCCITANIE","P1 : ]0 - 3] kW","F0 : Total toutes filières",91259
"2025-03-03","OCCITANIE","P0 : Total toutes puissances","F2 : Bioénergies",50
"2025-03-03","OCCITANIE","P7 : > 12000 kW","F3 : Hydraulique",0
"2025-03-03","OCCITANIE","P2 : ]3 - 9] kW","F3 : Hydraulique",2
"2025-03-03","OCCITANIE","P3 : ]9 - 100] kW","F3 : Hydraulique",76
"2025-03-03","OCCITANIE","P3 : ]9 - 100] kW","F4 : Eolien",6
"2025-03-03","OCCITANIE","P4 : ]100 - 250] kW","F1 : Thermique non renouvelable",2
"2025-03-03","OCCITANIE","P5 : ]250 - 1000] kW","F1 : Thermique non renouvelable",4
"2025-03-03","OCCITANIE","P5 : ]250 - 1000] kW","F6 : Autres",3
"2025-03-03","OCCITANIE","P3 : ]9 - 100] kW","F1 : Thermique non renouvelable",1
"2025-03-03","OCCITANIE","P3 : ]9 - 100] kW","F0 : Total toutes filières",13589
"2025-03-03","OCCITANIE","P6 : ]1000 - 12000] kW","F6 : Autres",26
"2025-03-03","OCCITANIE","P4 : ]100 - 250] kW","F0 : Total toutes filières",4160
"2025-03-03","OCCITANIE","P5 : ]250 - 1000] kW","F3 : Hydraulique",310
"2025-03-03","OCCITANIE","P4 : ]100 - 250] kW","F6 : Autres",1
"2025-03-03","OCCITANIE","P0 : Total toutes puissances","F5 : Solaire",185038
"2025-03-03","OCCITANIE","P0 : Total toutes puissances","F0 : Total toutes filières",185995
"2025-03-03","OCCITANIE","P5 : ]250 - 1000] kW","F0 : Total toutes filières",620
"2025-03-03","OCCITANIE","P1 : ]0 - 3] kW","F4 : Eolien",8
"2025-03-03","OCCITANIE","P3 : ]9 - 100] kW","F5 : Solaire",13494
"2025-03-03","OCCITANIE","P5 : ]250 - 1000] kW","F5 : Solaire",287
"2025-03-03","OCCITANIE","P7 : > 12000 kW","F0 : Total toutes filières",26
"2025-03-03","OCCITANIE","P4 : ]100 - 250] kW","F4 : Eolien",0
"2025-03-03","OCCITANIE","P2 : ]3 - 9] kW","F5 : Solaire",75503
"2025-03-03","OCCITANIE","P6 : ]1000 - 12000] kW","F3 : Hydraulique",127
"2025-03-03","OCCITANIE","P2 : ]3 - 9] kW","F4 : Eolien",12
"2025-03-03","OCCITANIE","P3 : ]9 - 100] kW","F6 : Autres",1
"2025-03-03","OCCITANIE","P6 : ]1000 - 12000] kW","F4 : Eolien",132
"2025-03-03","OCCITANIE","P7 : > 12000 kW","F5 : Solaire",9
"2025-03-03","OCCITANIE","P2 : ]3 - 9] kW","F2 : Bioénergies",0
"2025-03-03","OCCITANIE","P2 : ]3 - 9] kW","F0 : Total toutes filières",75518
"2025-03-03","OCCITANIE","P5 : ]250 - 1000] kW","F2 : Bioénergies",14
"2025-03-03","OCCITANIE","P7 : > 12000 kW","F2 : Bioénergies",1
"2025-03-03","OCCITANIE","P1 : ]0 - 3] kW","F3 : Hydraulique",1
"2025-03-02","OCCITANIE","P4 : ]100 - 250] kW","F3 : Hydraulique",133
"2025-03-02","OCCITANIE","P5 : ]250 - 1000] kW","F4 : Eolien",2
"2025-03-02","OCCITANIE","P2 : ]3 - 9] kW","F5 : Solaire",75329
"2025-03-02","OCCITANIE","P2 : ]3 - 9] kW","F1 : Thermique non renouvelable",0
"2025-03-02","OCCITANIE","P5 : ]250 - 1000] kW","F3 : Hydraulique",310
"2025-03-02","OCCITANIE","P3 : ]9 - 100] kW","F0 : Total toutes filières",13578
"2025-03-02","OCCITANIE","P4 : ]100 - 250] kW","F0 : Total toutes filières",4155
"2025-03-02","OCCITANIE","P7 : > 12000 kW","F5 : Solaire",9
"2025-03-02","OCCITANIE","P5 : ]250 - 1000] kW","F6 : Autres",3
"2025-03-02","OCCITANIE","P2 : ]3 - 9] kW","F2 : Bioénergies",0
"2025-03-02","OCCITANIE","P1 : ]0 - 3] kW","F6 : Autres",0
"2025-03-02","OCCITANIE","P7 : > 12000 kW","F6 : Autres",1
"2025-03-02","OCCITANIE","P6 : ]1000 - 12000] kW","F6 : Autres",26
"2025-03-02","OCCITANIE","P5 : ]250 - 1000] kW","F2 : Bioénergies",14
"2025-03-02","OCCITANIE","P3 : ]9 - 100] kW","F3 : Hydraulique",76
"2025-03-02","OCCITANIE","P4 : ]100 - 250] kW","F5 : Solaire",4009
"2025-03-02","OCCITANIE","P4 : ]100 - 250] kW","F4 : Eolien",0
"2025-03-02","OCCITANIE","P2 : ]3 - 9] kW","F4 : Eolien",12
"2025-03-02","OCCITANIE","P6 : ]1000 - 12000] kW","F0 : Total toutes filières",802
"2025-03-02","OCCITANIE","P6 : ]1000 - 12000] kW","F1 : Thermique non renouvelable",42
"2025-03-02","OCCITANIE","P6 : ]1000 - 12000] kW","F2 : Bioénergies",14
"2025-03-02","OCCITANIE","P4 : ]100 - 250] kW","F2 : Bioénergies",10
"2025-03-02","OCCITANIE","P6 : ]1000 - 12000] kW","F5 : Solaire",461
"2025-03-02","OCCITANIE","P7 : > 12000 kW","F1 : Thermique non renouvelable",0
"2025-03-02","OCCITANIE","P0 : Total toutes puissances","F2 : Bioénergies",50
"2025-03-02","OCCITANIE","P0 : Total toutes puissances","F1 : Thermique non renouvelable",50
"2025-03-02","OCCITANIE","P2 : ]3 - 9] kW","F3 : Hydraulique",2
"2025-03-02","OCCITANIE","P3 : ]9 - 100] kW","F2 : Bioénergies",11
"2025-03-02","OCCITANIE","P3 : ]9 - 100] kW","F5 : Solaire",13483
"2025-03-02","OCCITANIE","P7 : > 12000 kW","F0 : Total toutes filières",26
"2025-03-02","OCCITANIE","P3 : ]9 - 100] kW","F4 : Eolien",6
"2025-03-02","OCCITANIE","P1 : ]0 - 3] kW","F4 : Eolien",8
"2025-03-02","OCCITANIE","P4 : ]100 - 250] kW","F6 : Autres",1
"2025-03-02","OCCITANIE","P5 : ]250 - 1000] kW","F1 : Thermique non renouvelable",4
"2025-03-02","OCCITANIE","P5 : ]250 - 1000] kW","F0 : Total toutes filières",620
"2025-03-02","OCCITANIE","P1 : ]0 - 3] kW","F5 : Solaire",91153
"2025-03-02","OCCITANIE","P3 : ]9 - 100] kW","F6 : Autres",1
"2025-03-02","OCCITANIE","P0 : Total toutes puissances","F3 : Hydraulique",649
"2025-03-02","OCCITANIE","P0 : Total toutes puissances","F0 : Total toutes filières",185707
"2025-03-02","OCCITANIE","P7 : > 12000 kW","F2 : Bioénergies",1
"2025-03-02","OCCITANIE","P1 : ]0 - 3] kW","F1 : Thermique non renouvelable",0
"2025-03-02","OCCITANIE","P6 : ]1000 - 12000] kW","F3 : Hydraulique",127
"2025-03-02","OCCITANIE","P3 : ]9 - 100] kW","F1 : Thermique non renouvelable",1
"2025-03-02","OCCITANIE","P7 : > 12000 kW","F4 : Eolien",15
"2025-03-02","OCCITANIE","P1 : ]0 - 3] kW","F0 : Total toutes filières",91162
"2025-03-02","OCCITANIE","P0 : Total toutes puissances","F4 : Eolien",175
"2025-03-02","OCCITANIE","P4 : ]100 - 250] kW","F1 : Thermique non renouvelable",2
"2025-03-02","OCCITANIE","P7 : > 12000 kW","F3 : Hydraulique",0
"2025-03-02","OCCITANIE","P5 : ]250 - 1000] kW","F5 : Solaire",287
"2025-03-02","OCCITANIE","P1 : ]0 - 3] kW","F2 : Bioénergies",0
"2025-03-02","OCCITANIE","P2 : ]3 - 9] kW","F0 : Total toutes filières",75344
"2025-03-02","OCCITANIE","P6 : ]1000 - 12000] kW","F4 : Eolien",132
"2025-03-02","OCCITANIE","P0 : Total toutes puissances","F5 : Solaire",184750
"2025-03-02","OCCITANIE","P1 : ]0 - 3] kW","F3 : Hydraulique",1
"2025-03-01","OCCITANIE","P5 : ]250 - 1000] kW","F4 : Eolien",2
"2025-03-01","OCCITANIE","P2 : ]3 - 9] kW","F1 : Thermique non renouvelable",0
"2025-03-01","OCCITANIE","P4 : ]100 - 250] kW","F0 : Total toutes filières",4155
"2025-03-01","OCCITANIE","P1 : ]0 - 3] kW","F5 : Solaire",91151
"2025-03-01","OCCITANIE","P2 : ]3 - 9] kW","F3 : Hydraulique",2
"2025-03-01","OCCITANIE","P3 : ]9 - 100] kW","F6 : Autres",1
"2025-03-01","OCCITANIE","P6 : ]1000 - 12000] kW","F1 : Thermique non renouvelable",42
"2025-03-01","OCCITANIE","P7 : > 12000 kW","F5 : Solaire",9
"2025-03-01","OCCITANIE","P6 : ]1000 - 12000] kW","F0 : Total toutes filières",802
"2025-03-01","OCCITANIE","P6 : ]1000 - 12000] kW","F5 : Solaire",461
"2025-03-01","OCCITANIE","P7 : > 12000 kW","F4 : Eolien",15
"2025-03-01","OCCITANIE","P0 : Total toutes puissances","F5 : Solaire",184744
"2025-03-01","OCCITANIE","P4 : ]100 - 250] kW","F2 : Bioénergies",10
"2025-03-01","OCCITANIE","P7 : > 12000 kW","F1 : Thermique non renouvelable",0
"2025-03-01","OCCITANIE","P1 : ]0 - 3] kW","F4 : Eolien",8
"2025-03-01","OCCITANIE","P1 : ]0 - 3] kW","F6 : Autres",0
"2025-03-01","OCCITANIE","P4 : ]100 - 250] kW","F6 : Autres",1
"2025-03-01","OCCITANIE","P3 : ]9 - 100] kW","F1 : Thermique non renouvelable",1
"2025-03-01","OCCITANIE","P4 : ]100 - 250] kW","F3 : Hydraulique",133
"2025-03-01","OCCITANIE","P2 : ]3 - 9] kW","F4 : Eolien",12
"2025-03-01","OCCITANIE","P7 : > 12000 kW","F6 : Autres",1
"2025-03-01","OCCITANIE","P6 : ]1000 - 12000] kW","F2 : Bioénergies",14
"2025-03-01","OCCITANIE","P3 : ]9 - 100] kW","F5 : Solaire",13483
"2025-03-01","OCCITANIE","P5 : ]250 - 1000] kW","F2 : Bioénergies",14
"2025-03-01","OCCITANIE","P7 : > 12000 kW","F0 : Total toutes filières",26
"2025-03-01","OCCITANIE","P5 : ]250 - 1000] kW","F6 : Autres",3
"2025-03-01","OCCITANIE","P3 : ]9 - 100] kW","F4 : Eolien",6
"2025-03-01","OCCITANIE","P5 : ]250 - 1000] kW","F1 : Thermique non renouvelable",4
"2025-03-01","OCCITANIE","P6 : ]1000 - 12000] kW","F4 : Eolien",132
"2025-03-01","OCCITANIE","P7 : > 12000 kW","F3 : Hydraulique",0
"2025-03-01","OCCITANIE","P2 : ]3 - 9] kW","F5 : Solaire",75325
"2025-03-01","OCCITANIE","P0 : Total toutes puissances","F3 : Hydraulique",649
"2025-03-01","OCCITANIE","P2 : ]3 - 9] kW","F0 : Total toutes filières",75340
"2025-03-01","OCCITANIE","P6 : ]1000 - 12000] kW","F3 : Hydraulique",127
"2025-03-01","OCCITANIE","P0 : Total toutes puissances","F2 : Bioénergies",50
"2025-03-01","OCCITANIE","P1 : ]0 - 3] kW","F3 : Hydraulique",1
"2025-03-01","OCCITANIE","P5 : ]250 - 1000] kW","F5 : Solaire",287
"2025-03-01","OCCITANIE","P4 : ]100 - 250] kW","F5 : Solaire",4009
"2025-03-01","OCCITANIE","P0 : Total toutes puissances","F4 : Eolien",175
"2025-03-01","OCCITANIE","P3 : ]9 - 100] kW","F2 : Bioénergies",11
"2025-03-01","OCCITANIE","P0 : Total toutes puissances","F1 : Thermique non renouvelable",50
"2025-03-01","OCCITANIE","P3 : ]9 - 100] kW","F3 : Hydraulique",76
"2025-03-01","OCCITANIE","P6 : ]1000 - 12000] kW","F6 : Autres",26
"2025-03-01","OCCITANIE","P7 : > 12000 kW","F2 : Bioénergies",1
"2025-03-01","OCCITANIE","P1 : ]0 - 3] kW","F0 : Total toutes filières",91160
"2025-03-01","OCCITANIE","P1 : ]0 - 3] kW","F2 : Bioénergies",0
"2025-03-01","OCCITANIE","P4 : ]100 - 250] kW","F4 : Eolien",0
"2025-03-01","OCCITANIE","P3 : ]9 - 100] kW","F0 : Total toutes filières",13578
"2025-03-01","OCCITANIE","P4 : ]100 - 250] kW","F1 : Thermique non renouvelable",2
"2025-03-01","OCCITANIE","P0 : Total toutes puissances","F0 : Total toutes filières",185701
"2025-03-01","OCCITANIE","P2 : ]3 - 9] kW","F2 : Bioénergies",0
"2025-03-01","OCCITANIE","P1 : ]0 - 3] kW","F1 : Thermique non renouvelable",0
"2025-03-01","OCCITANIE","P5 : ]250 - 1000] kW","F0 : Total toutes filières",620
"2025-03-01","OCCITANIE","P5 : ]250 - 1000] kW","F3 : Hydraulique",310
"2025-02-28","OCCITANIE","P0 : Total toutes puissances","F1 : Thermique non renouvelable",50
"2025-02-28","OCCITANIE","P1 : ]0 - 3] kW","F3 : Hydraulique",1
"2025-02-28","OCCITANIE","P2 : ]3 - 9] kW","F2 : Bioénergies",0
"2025-02-28","OCCITANIE","P3 : ]9 - 100] kW","F4 : Eolien",6
"2025-02-28","OCCITANIE","P4 : ]100 - 250] kW","F2 : Bioénergies",10
"2025-02-28","OCCITANIE","P7 : > 12000 kW","F0 : Total toutes filières",26
"2025-02-28","OCCITANIE","P6 : ]1000 - 12000] kW","F5 : Solaire",460
"2025-02-28","OCCITANIE","P3 : ]9 - 100] kW","F2 : Bioénergies",11
"2025-02-28","OCCITANIE","P4 : ]100 - 250] kW","F4 : Eolien",0
"2025-02-28","OCCITANIE","P5 : ]250 - 1000] kW","F1 : Thermique non renouvelable",4
"2025-02-28","OCCITANIE","P5 : ]250 - 1000] kW","F4 : Eolien",2
"2025-02-28","OCCITANIE","P6 : ]1000 - 12000] kW","F0 : Total toutes filières",800
"2025-02-28","OCCITANIE","P3 : ]9 - 100] kW","F3 : Hydraulique",76
"2025-02-28","OCCITANIE","P7 : > 12000 kW","F5 : Solaire",9
"2025-02-28","OCCITANIE","P2 : ]3 - 9] kW","F1 : Thermique non renouvelable",0
"2025-02-28","OCCITANIE","P2 : ]3 - 9] kW","F3 : Hydraulique",2
"2025-02-28","OCCITANIE","P2 : ]3 - 9] kW","F4 : Eolien",12
"2025-02-28","OCCITANIE","P4 : ]100 - 250] kW","F0 : Total toutes filières",4152
"2025-02-28","OCCITANIE","P2 : ]3 - 9] kW","F0 : Total toutes filières",75324
"2025-02-28","OCCITANIE","P1 : ]0 - 3] kW","F0 : Total toutes filières",91151
"2025-02-28","OCCITANIE","P7 : > 12000 kW","F3 : Hydraulique",0
"2025-02-28","OCCITANIE","P4 : ]100 - 250] kW","F3 : Hydraulique",132
"2025-02-28","OCCITANIE","P0 : Total toutes puissances","F0 : Total toutes filières",185667
"2025-02-28","OCCITANIE","P3 : ]9 - 100] kW","F0 : Total toutes filières",13578
"2025-02-28","OCCITANIE","P7 : > 12000 kW","F4 : Eolien",15
"2025-02-28","OCCITANIE","P0 : Total toutes puissances","F4 : Eolien",174
"2025-02-28","OCCITANIE","P0 : Total toutes puissances","F5 : Solaire",184712
"2025-02-28","OCCITANIE","P1 : ]0 - 3] kW","F6 : Autres",0
"2025-02-28","OCCITANIE","P6 : ]1000 - 12000] kW","F1 : Thermique non renouvelable",42
"2025-02-28","OCCITANIE","P1 : ]0 - 3] kW","F4 : Eolien",8
"2025-02-28","OCCITANIE","P3 : ]9 - 100] kW","F1 : Thermique non renouvelable",1
"2025-02-28","OCCITANIE","P5 : ]250 - 1000] kW","F0 : Total toutes filières",620
"2025-02-28","OCCITANIE","P6 : ]1000 - 12000] kW","F6 : Autres",26
"2025-02-28","OCCITANIE","P3 : ]9 - 100] kW","F5 : Solaire",13483
"2025-02-28","OCCITANIE","P1 : ]0 - 3] kW","F5 : Solaire",91142
"2025-02-28","OCCITANIE","P4 : ]100 - 250] kW","F5 : Solaire",4007
"2025-02-28","OCCITANIE","P5 : ]250 - 1000] kW","F3 : Hydraulique",310
"2025-02-28","OCCITANIE","P5 : ]250 - 1000] kW","F2 : Bioénergies",14
"2025-02-28","OCCITANIE","P5 : ]250 - 1000] kW","F6 : Autres",3
"2025-02-28","OCCITANIE","P2 : ]3 - 9] kW","F5 : Solaire",75309
"2025-02-28","OCCITANIE","P4 : ]100 - 250] kW","F6 : Autres",1
"2025-02-28","OCCITANIE","P6 : ]1000 - 12000] kW","F3 : Hydraulique",127
"2025-02-28","OCCITANIE","P0 : Total toutes puissances","F3 : Hydraulique",648
"2025-02-28","OCCITANIE","P5 : ]250 - 1000] kW","F5 : Solaire",287
"2025-02-28","OCCITANIE","P7 : > 12000 kW","F2 : Bioénergies",1
"2025-02-28","OCCITANIE","P6 : ]1000 - 12000] kW","F2 : Bioénergies",14
"2025-02-28","OCCITANIE","P3 : ]9 - 100] kW","F6 : Autres",1
"2025-02-28","OCCITANIE","P7 : > 12000 kW","F1 : Thermique non renouvelable",0
"2025-02-28","OCCITANIE","P1 : ]0 - 3] kW","F2 : Bioénergies",0
"2025-02-28","OCCITANIE","P4 : ]100 - 250] kW","F1 : Thermique non renouvelable",2
"2025-02-28","OCCITANIE","P1 : ]0 - 3] kW","F1 : Thermique non renouvelable",0
"2025-02-28","OCCITANIE","P7 : > 12000 kW","F6 : Autres",1
"2025-02-28","OCCITANIE","P0 : Total toutes puissances","F2 : Bioénergies",50
"2025-02-28","OCCITANIE","P6 : ]1000 - 12000] kW","F4 : Eolien",131
"2025-02-27","OCCITANIE","P2 : ]3 - 9] kW","F5 : Solaire",75217
"2025-02-27","OCCITANIE","P5 : ]250 - 1000] kW","F0 : Total toutes filières",620
"2025-02-27","OCCITANIE","P5 : ]250 - 1000] kW","F6 : Autres",3
"2025-02-27","OCCITANIE","P3 : ]9 - 100] kW","F0 : Total toutes filières",13565
"2025-02-27","OCCITANIE","P1 : ]0 - 3] kW","F5 : Solaire",91090
"2025-02-27","OCCITANIE","P2 : ]3 - 9] kW","F3 : Hydraulique",2
"2025-02-27","OCCITANIE","P5 : ]250 - 1000] kW","F5 : Solaire",287
"2025-02-27","OCCITANIE","P5 : ]250 - 1000] kW","F1 : Thermique non renouvelable",4
"2025-02-27","OCCITANIE","P7 : > 12000 kW","F6 : Autres",1
"2025-02-27","OCCITANIE","P4 : ]100 - 250] kW","F0 : Total toutes filières",4145
"2025-02-27","OCCITANIE","P0 : Total toutes puissances","F5 : Solaire",184547
"2025-02-27","OCCITANIE","P1 : ]0 - 3] kW","F4 : Eolien",8
"2025-02-27","OCCITANIE","P6 : ]1000 - 12000] kW","F3 : Hydraulique",127
"2025-02-27","OCCITANIE","P7 : > 12000 kW","F4 : Eolien",15
"2025-02-27","OCCITANIE","P3 : ]9 - 100] kW","F1 : Thermique non renouvelable",1
"2025-02-27","OCCITANIE","P4 : ]100 - 250] kW","F6 : Autres",1
"2025-02-27","OCCITANIE","P7 : > 12000 kW","F3 : Hydraulique",0
"2025-02-27","OCCITANIE","P0 : Total toutes puissances","F2 : Bioénergies",50
"2025-02-27","OCCITANIE","P4 : ]100 - 250] kW","F2 : Bioénergies",10
"2025-02-27","OCCITANIE","P1 : ]0 - 3] kW","F6 : Autres",0
"2025-02-27","OCCITANIE","P2 : ]3 - 9] kW","F1 : Thermique non renouvelable",0
"2025-02-27","OCCITANIE","P4 : ]100 - 250] kW","F3 : Hydraulique",132
"2025-02-27","OCCITANIE","P3 : ]9 - 100] kW","F3 : Hydraulique",76
"2025-02-27","OCCITANIE","P1 : ]0 - 3] kW","F2 : Bioénergies",0
"2025-02-27","OCCITANIE","P6 : ]1000 - 12000] kW","F0 : Total toutes filières",802
"2025-02-27","OCCITANIE","P7 : > 12000 kW","F2 : Bioénergies",1
"2025-02-27","OCCITANIE","P3 : ]9 - 100] kW","F6 : Autres",1
"2025-02-27","OCCITANIE","P7 : > 12000 kW","F5 : Solaire",9
"2025-02-27","OCCITANIE","P3 : ]9 - 100] kW","F2 : Bioénergies",11
"2025-02-27","OCCITANIE","P6 : ]1000 - 12000] kW","F6 : Autres",26
"2025-02-27","OCCITANIE","P0 : Total toutes puissances","F4 : Eolien",176
"2025-02-27","OCCITANIE","P1 : ]0 - 3] kW","F0 : Total toutes filières",91099
"2025-02-27","OCCITANIE","P7 : > 12000 kW","F1 : Thermique non renouvelable",0
"2025-02-27","OCCITANIE","P6 : ]1000 - 12000] kW","F4 : Eolien",133
"2025-02-27","OCCITANIE","P2 : ]3 - 9] kW","F4 : Eolien",12
"2025-02-27","OCCITANIE","P4 : ]100 - 250] kW","F5 : Solaire",4000
"2025-02-27","OCCITANIE","P5 : ]250 - 1000] kW","F4 : Eolien",2
"2025-02-27","OCCITANIE","P6 : ]1000 - 12000] kW","F2 : Bioénergies",14
"2025-02-27","OCCITANIE","P0 : Total toutes puissances","F1 : Thermique non renouvelable",50
"2025-02-27","OCCITANIE","P0 : Total toutes puissances","F0 : Total toutes filières",185504
"2025-02-27","OCCITANIE","P3 : ]9 - 100] kW","F5 : Solaire",13470
"2025-02-27","OCCITANIE","P7 : > 12000 kW","F0 : Total toutes filières",26
"2025-02-27","OCCITANIE","P2 : ]3 - 9] kW","F2 : Bioénergies",0
"2025-02-27","OCCITANIE","P1 : ]0 - 3] kW","F1 : Thermique non renouvelable",0
"2025-02-27","OCCITANIE","P6 : ]1000 - 12000] kW","F5 : Solaire",460
"2025-02-27","OCCITANIE","P1 : ]0 - 3] kW","F3 : Hydraulique",1
"2025-02-27","OCCITANIE","P4 : ]100 - 250] kW","F1 : Thermique non renouvelable",2
"2025-02-27","OCCITANIE","P3 : ]9 - 100] kW","F4 : Eolien",6
"2025-02-27","OCCITANIE","P5 : ]250 - 1000] kW","F2 : Bioénergies",14
"2025-02-27","OCCITANIE","P5 : ]250 - 1000] kW","F3 : Hydraulique",310
"2025-02-27","OCCITANIE","P2 : ]3 - 9] kW","F0 : Total toutes filières",75232
